"Workout #";"Date";"Workout Name";"Duration (sec)";"Exercise Name";"Set Order";"Weight (kg)";"Reps";"RPE";"Distance (meters)";"Seconds";"Notes";"Workout Notes"
"25";"2026-04-08 20:24:47";"Day 3: Power Pull (Heavy Back & Deadlifts)";"4299";"T Bar Row";"Rest Timer";"";"";"";"";"120.0";"";""
"25";"2026-04-08 20:24:47";"Day 3: Power Pull (Heavy Back & Deadlifts)";"4299";"T Bar Row";"3";"40.0";"9";"";"";"";"";""
"25";"2026-04-08 20:24:47";"Day 3: Power Pull (Heavy Back & Deadlifts)";"4299";"T Bar Row";"Rest Timer";"";"";"";"";"120.0";"";""
"25";"2026-04-08 20:24:47";"Day 3: Power Pull (Heavy Back & Deadlifts)";"4299";"Reverse Fly (Cable)";"1";"18.14368";"10";"";"";"";"";""
"25";"2026-04-08 20:24:47";"Day 3: Power Pull (Heavy Back & Deadlifts)";"4299";"Reverse Fly (Cable)";"Rest Timer";"";"";"";"";"120.0";"";""
"25";"2026-04-08 20:24:47";"Day 3: Power Pull (Heavy Back & Deadlifts)";"4299";"Reverse Fly (Cable)";"2";"54.431039999999996";"7";"";"";"";"";""
"25";"2026-04-08 20:24:47";"Day 3: Power Pull (Heavy Back & Deadlifts)";"4299";"Reverse Fly (Cable)";"Rest Timer";"";"";"";"";"120.0";"";""
"25";"2026-04-08 20:24:47";"Day 3: Power Pull (Heavy Back & Deadlifts)";"4299";"Reverse Fly (Cable)";"3";"45.3592";"8";"";"";"";"";""
"25";"2026-04-08 20:24:47";"Day 3: Power Pull (Heavy Back & Deadlifts)";"4299";"Reverse Fly (Cable)";"Rest Timer";"";"";"";"";"120.0";"";""
"25";"2026-04-08 20:24:47";"Day 3: Power Pull (Heavy Back & Deadlifts)";"4299";"Bicep Curl (Machine)";"1";"20.0";"8";"";"";"";"";""
"25";"2026-04-08 20:24:47";"Day 3: Power Pull (Heavy Back & Deadlifts)";"4299";"Bicep Curl (Machine)";"Rest Timer";"";"";"";"";"120.0";"";""
"25";"2026-04-08 20:24:47";"Day 3: Power Pull (Heavy Back & Deadlifts)";"4299";"Bicep Curl (Machine)";"2";"30.0";"12";"";"";"";"";""
"25";"2026-04-08 20:24:47";"Day 3: Power Pull (Heavy Back & Deadlifts)";"4299";"Bicep Curl (Machine)";"Rest Timer";"";"";"";"";"120.0";"";""
"25";"2026-04-08 20:24:47";"Day 3: Power Pull (Heavy Back & Deadlifts)";"4299";"Bicep Curl (Machine)";"3";"35.0";"10";"";"";"";"";""
"25";"2026-04-08 20:24:47";"Day 3: Power Pull (Heavy Back & Deadlifts)";"4299";"Bicep Curl (Machine)";"Rest Timer";"";"";"";"";"120.0";"";""
"26";"2026-04-09 16:47:22";"Day 2: Power Legs (Awakening the Squat)";"4378";"Squat (Barbell)";"W";"35.0";"8";"";"";"";"";""
"26";"2026-04-09 16:47:22";"Day 2: Power Legs (Awakening the Squat)";"4378";"Squat (Barbell)";"1";"65.0";"7";"";"";"";"";""
"26";"2026-04-09 16:47:22";"Day 2: Power Legs (Awakening the Squat)";"4378";"Squat (Barbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"26";"2026-04-09 16:47:22";"Day 2: Power Legs (Awakening the Squat)";"4378";"Squat (Barbell)";"2";"105.0";"5";"";"";"";"";""
"26";"2026-04-09 16:47:22";"Day 2: Power Legs (Awakening the Squat)";"4378";"Squat (Barbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"26";"2026-04-09 16:47:22";"Day 2: Power Legs (Awakening the Squat)";"4378";"Squat (Barbell)";"3";"145.0";"3";"";"";"";"";""
"26";"2026-04-09 16:47:22";"Day 2: Power Legs (Awakening the Squat)";"4378";"Squat (Barbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"26";"2026-04-09 16:47:22";"Day 2: Power Legs (Awakening the Squat)";"4378";"Squat (Barbell)";"4";"105.0";"7";"";"";"";"";""
"26";"2026-04-09 16:47:22";"Day 2: Power Legs (Awakening the Squat)";"4378";"Squat (Barbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"26";"2026-04-09 16:47:22";"Day 2: Power Legs (Awakening the Squat)";"4378";"Leg Press";"1";"120.0";"11";"";"";"";"";""
"26";"2026-04-09 16:47:22";"Day 2: Power Legs (Awakening the Squat)";"4378";"Leg Press";"Rest Timer";"";"";"";"";"120.0";"";""
"26";"2026-04-09 16:47:22";"Day 2: Power Legs (Awakening the Squat)";"4378";"Leg Press";"2";"220.0";"11";"";"";"";"";""
"26";"2026-04-09 16:47:22";"Day 2: Power Legs (Awakening the Squat)";"4378";"Leg Press";"Rest Timer";"";"";"";"";"120.0";"";""
"26";"2026-04-09 16:47:22";"Day 2: Power Legs (Awakening the Squat)";"4378";"Leg Press";"3";"250.0";"12";"";"";"";"";""
"26";"2026-04-09 16:47:22";"Day 2: Power Legs (Awakening the Squat)";"4378";"Leg Press";"Rest Timer";"";"";"";"";"120.0";"";""
"26";"2026-04-09 16:47:22";"Day 2: Power Legs (Awakening the Squat)";"4378";"Seated Leg Curl (Machine)";"1";"35.0";"11";"";"";"";"";""
"26";"2026-04-09 16:47:22";"Day 2: Power Legs (Awakening the Squat)";"4378";"Seated Leg Curl (Machine)";"Rest Timer";"";"";"";"";"120.0";"";""
"26";"2026-04-09 16:47:22";"Day 2: Power Legs (Awakening the Squat)";"4378";"Seated Leg Curl (Machine)";"2";"40.0";"12";"";"";"";"";""
"26";"2026-04-09 16:47:22";"Day 2: Power Legs (Awakening the Squat)";"4378";"Seated Leg Curl (Machine)";"Rest Timer";"";"";"";"";"120.0";"";""
"26";"2026-04-09 16:47:22";"Day 2: Power Legs (Awakening the Squat)";"4378";"Seated Leg Curl (Machine)";"3";"45.0";"9";"";"";"";"";""
"26";"2026-04-09 16:47:22";"Day 2: Power Legs (Awakening the Squat)";"4378";"Seated Leg Curl (Machine)";"Rest Timer";"";"";"";"";"120.0";"";""
"26";"2026-04-09 16:47:22";"Day 2: Power Legs (Awakening the Squat)";"4378";"Seated Calf Raise (Plate Loaded)";"1";"40.0";"12";"";"";"";"";""
"26";"2026-04-09 16:47:22";"Day 2: Power Legs (Awakening the Squat)";"4378";"Seated Calf Raise (Plate Loaded)";"Rest Timer";"";"";"";"";"120.0";"";""
"26";"2026-04-09 16:47:22";"Day 2: Power Legs (Awakening the Squat)";"4378";"Seated Calf Raise (Plate Loaded)";"2";"40.0";"15";"";"";"";"";""
"26";"2026-04-09 16:47:22";"Day 2: Power Legs (Awakening the Squat)";"4378";"Seated Calf Raise (Plate Loaded)";"Rest Timer";"";"";"";"";"120.0";"";""
"26";"2026-04-09 16:47:22";"Day 2: Power Legs (Awakening the Squat)";"4378";"Seated Calf Raise (Plate Loaded)";"3";"40.0";"16";"";"";"";"";""
"26";"2026-04-09 16:47:22";"Day 2: Power Legs (Awakening the Squat)";"4378";"Seated Calf Raise (Plate Loaded)";"Rest Timer";"";"";"";"";"120.0";"";""
"27";"2026-04-10 20:40:12";"Retouche";"4188";"Seated Overhead Press (Dumbbell)";"W";"16.0";"7";"";"";"";"";""
"27";"2026-04-10 20:40:12";"Retouche";"4188";"Seated Overhead Press (Dumbbell)";"1";"24.0";"10";"";"";"";"";""
"27";"2026-04-10 20:40:12";"Retouche";"4188";"Seated Overhead Press (Dumbbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"27";"2026-04-10 20:40:12";"Retouche";"4188";"Seated Overhead Press (Dumbbell)";"2";"34.0";"11";"";"";"";"";""
"27";"2026-04-10 20:40:12";"Retouche";"4188";"Seated Overhead Press (Dumbbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"27";"2026-04-10 20:40:12";"Retouche";"4188";"Seated Overhead Press (Dumbbell)";"3";"42.0";"8";"";"";"";"";""
"27";"2026-04-10 20:40:12";"Retouche";"4188";"Seated Overhead Press (Dumbbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"27";"2026-04-10 20:40:12";"Retouche";"4188";"Incline Chest Press (Machine)";"1";"40.82328";"10";"";"";"";"";""
"27";"2026-04-10 20:40:12";"Retouche";"4188";"Incline Chest Press (Machine)";"Rest Timer";"";"";"";"";"120.0";"";""
"27";"2026-04-10 20:40:12";"Retouche";"4188";"Incline Chest Press (Machine)";"2";"63.50288";"7";"";"";"";"";""
"27";"2026-04-10 20:40:12";"Retouche";"4188";"Incline Chest Press (Machine)";"Rest Timer";"";"";"";"";"120.0";"";""
"27";"2026-04-10 20:40:12";"Retouche";"4188";"Incline Chest Press (Machine)";"3";"68.0388";"6";"";"";"";"";""
"27";"2026-04-10 20:40:12";"Retouche";"4188";"Incline Chest Press (Machine)";"Rest Timer";"";"";"";"";"120.0";"";""
"27";"2026-04-10 20:40:12";"Retouche";"4188";"Lateral Raise (Dumbbell)";"1";"20.0";"10";"";"";"";"";""
"27";"2026-04-10 20:40:12";"Retouche";"4188";"Lateral Raise (Dumbbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"27";"2026-04-10 20:40:12";"Retouche";"4188";"Lateral Raise (Dumbbell)";"D";"18.0";"14";"";"";"";"";""
"27";"2026-04-10 20:40:12";"Retouche";"4188";"Lateral Raise (Dumbbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"27";"2026-04-10 20:40:12";"Retouche";"4188";"Lateral Raise (Dumbbell)";"D";"10.0";"23";"";"";"";"";""
"27";"2026-04-10 20:40:12";"Retouche";"4188";"Dips ( Machine)";"1";"60.0";"14";"";"";"";"";""
"27";"2026-04-10 20:40:12";"Retouche";"4188";"Dips ( Machine)";"Rest Timer";"";"";"";"";"120.0";"";""
"27";"2026-04-10 20:40:12";"Retouche";"4188";"Dips ( Machine)";"2";"80.0";"7";"";"";"";"";""
"27";"2026-04-10 20:40:12";"Retouche";"4188";"Dips ( Machine)";"Rest Timer";"";"";"";"";"120.0";"";""
"27";"2026-04-10 20:40:12";"Retouche";"4188";"Triceps Extension";"1";"45.3592";"11";"";"";"";"";""
"27";"2026-04-10 20:40:12";"Retouche";"4188";"Triceps Extension";"Rest Timer";"";"";"";"";"120.0";"";""
"27";"2026-04-10 20:40:12";"Retouche";"4188";"Triceps Extension";"2";"63.50288";"10";"";"";"";"";""
"27";"2026-04-10 20:40:12";"Retouche";"4188";"Triceps Extension";"Rest Timer";"";"";"";"";"120.0";"";""
"27";"2026-04-10 20:40:12";"Retouche";"4188";"Bicep Curl (Cable)";"1";"27.215519999999998";"10";"";"";"";"";""
"27";"2026-04-10 20:40:12";"Retouche";"4188";"Bicep Curl (Cable)";"Rest Timer";"";"";"";"";"120.0";"";""
"27";"2026-04-10 20:40:12";"Retouche";"4188";"Bicep Curl (Cable)";"2";"49.89512";"8";"";"";"";"";""
"27";"2026-04-10 20:40:12";"Retouche";"4188";"Bicep Curl (Cable)";"Rest Timer";"";"";"";"";"120.0";"";""
"27";"2026-04-10 20:40:12";"Retouche";"4188";"Bicep Curl (Cable)";"3";"58.96696";"5";"";"";"";"";""
"27";"2026-04-10 20:40:12";"Retouche";"4188";"Bicep Curl (Cable)";"Rest Timer";"";"";"";"";"120.0";"";""
"28";"2026-04-13 20:29:52";"Day 1: Power Push (Heavy Chest & Shoulders)";"4414";"Bench Press (Barbell)";"W";"45.0";"8";"";"";"";"";""
"28";"2026-04-13 20:29:52";"Day 1: Power Push (Heavy Chest & Shoulders)";"4414";"Bench Press (Barbell)";"1";"85.0";"4";"";"";"";"";""
"28";"2026-04-13 20:29:52";"Day 1: Power Push (Heavy Chest & Shoulders)";"4414";"Bench Press (Barbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"28";"2026-04-13 20:29:52";"Day 1: Power Push (Heavy Chest & Shoulders)";"4414";"Bench Press (Barbell)";"2";"115.0";"3";"";"";"";"";""
"28";"2026-04-13 20:29:52";"Day 1: Power Push (Heavy Chest & Shoulders)";"4414";"Bench Press (Barbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"28";"2026-04-13 20:29:52";"Day 1: Power Push (Heavy Chest & Shoulders)";"4414";"Bench Press (Barbell)";"3";"105.0";"7";"";"";"";"";""
"28";"2026-04-13 20:29:52";"Day 1: Power Push (Heavy Chest & Shoulders)";"4414";"Bench Press (Barbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"28";"2026-04-13 20:29:52";"Day 1: Power Push (Heavy Chest & Shoulders)";"4414";"Shoulder Press (Machine)";"1";"18.14368";"10";"";"";"";"";""
"28";"2026-04-13 20:29:52";"Day 1: Power Push (Heavy Chest & Shoulders)";"4414";"Shoulder Press (Machine)";"Rest Timer";"";"";"";"";"120.0";"";""
"28";"2026-04-13 20:29:52";"Day 1: Power Push (Heavy Chest & Shoulders)";"4414";"Shoulder Press (Machine)";"2";"40.82328";"15";"";"";"";"";""
"28";"2026-04-13 20:29:52";"Day 1: Power Push (Heavy Chest & Shoulders)";"4414";"Shoulder Press (Machine)";"Rest Timer";"";"";"";"";"120.0";"";""
"28";"2026-04-13 20:29:52";"Day 1: Power Push (Heavy Chest & Shoulders)";"4414";"Shoulder Press (Machine)";"3";"63.50288";"6";"";"";"";"";""
"28";"2026-04-13 20:29:52";"Day 1: Power Push (Heavy Chest & Shoulders)";"4414";"Shoulder Press (Machine)";"Rest Timer";"";"";"";"";"120.0";"";""
"28";"2026-04-13 20:29:52";"Day 1: Power Push (Heavy Chest & Shoulders)";"4414";"Chest Flies Salle 3isam";"1";"68.0388";"6";"";"";"";"";""
"28";"2026-04-13 20:29:52";"Day 1: Power Push (Heavy Chest & Shoulders)";"4414";"Chest Flies Salle 3isam";"Rest Timer";"";"";"";"";"120.0";"";""
"28";"2026-04-13 20:29:52";"Day 1: Power Push (Heavy Chest & Shoulders)";"4414";"Chest Flies Salle 3isam";"2";"72.57472";"8";"";"";"";"";""
"28";"2026-04-13 20:29:52";"Day 1: Power Push (Heavy Chest & Shoulders)";"4414";"Chest Flies Salle 3isam";"Rest Timer";"";"";"";"";"120.0";"";""
"28";"2026-04-13 20:29:52";"Day 1: Power Push (Heavy Chest & Shoulders)";"4414";"Chest Flies Salle 3isam";"3";"77.11064";"5";"";"";"";"";""
"28";"2026-04-13 20:29:52";"Day 1: Power Push (Heavy Chest & Shoulders)";"4414";"Chest Flies Salle 3isam";"Rest Timer";"";"";"";"";"120.0";"";""
"28";"2026-04-13 20:29:52";"Day 1: Power Push (Heavy Chest & Shoulders)";"4414";"Lateral Raise (Dumbbell)";"1";"20.0";"10";"";"";"";"";""
"28";"2026-04-13 20:29:52";"Day 1: Power Push (Heavy Chest & Shoulders)";"4414";"Lateral Raise (Dumbbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"28";"2026-04-13 20:29:52";"Day 1: Power Push (Heavy Chest & Shoulders)";"4414";"Lateral Raise (Dumbbell)";"2";"22.0";"6";"";"";"";"";""
"28";"2026-04-13 20:29:52";"Day 1: Power Push (Heavy Chest & Shoulders)";"4414";"Lateral Raise (Dumbbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"28";"2026-04-13 20:29:52";"Day 1: Power Push (Heavy Chest & Shoulders)";"4414";"Lateral Raise (Dumbbell)";"3";"16.0";"17";"";"";"";"";""
"28";"2026-04-13 20:29:52";"Day 1: Power Push (Heavy Chest & Shoulders)";"4414";"Lateral Raise (Dumbbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"28";"2026-04-13 20:29:52";"Day 1: Power Push (Heavy Chest & Shoulders)";"4414";"Triceps Extension (Cable)";"W";"36.28736";"8";"";"";"";"";""
"28";"2026-04-13 20:29:52";"Day 1: Power Push (Heavy Chest & Shoulders)";"4414";"Triceps Extension (Cable)";"1";"45.3592";"6";"";"";"";"";""
"28";"2026-04-13 20:29:52";"Day 1: Power Push (Heavy Chest & Shoulders)";"4414";"Triceps Extension (Cable)";"Rest Timer";"";"";"";"";"120.0";"";""
"28";"2026-04-13 20:29:52";"Day 1: Power Push (Heavy Chest & Shoulders)";"4414";"Triceps Extension (Cable)";"2";"49.89512";"5";"";"";"";"";""
"28";"2026-04-13 20:29:52";"Day 1: Power Push (Heavy Chest & Shoulders)";"4414";"Triceps Extension (Cable)";"Rest Timer";"";"";"";"";"120.0";"";""
"29";"2026-04-15 20:15:00";"Pull day";"4059";"Lat Pulldown (Machine)";"W";"31.75144";"12";"";"";"";"";""
"29";"2026-04-15 20:15:00";"Pull day";"4059";"Lat Pulldown (Machine)";"Rest Timer";"";"";"";"";"120.0";"";""
"29";"2026-04-15 20:15:00";"Pull day";"4059";"Lat Pulldown (Machine)";"W";"45.3592";"10";"";"";"";"";""
"29";"2026-04-15 20:15:00";"Pull day";"4059";"Lat Pulldown (Machine)";"Rest Timer";"";"";"";"";"120.0";"";""
"29";"2026-04-15 20:15:00";"Pull day";"4059";"Lat Pulldown (Machine)";"1";"77.11064";"10";"";"";"";"";""
"29";"2026-04-15 20:15:00";"Pull day";"4059";"Lat Pulldown (Machine)";"Rest Timer";"";"";"";"";"120.0";"";""
"29";"2026-04-15 20:15:00";"Pull day";"4059";"Lat Pulldown (Machine)";"2";"95.25431999999999";"6";"";"";"";"";""
"29";"2026-04-15 20:15:00";"Pull day";"4059";"Lat Pulldown (Machine)";"Rest Timer";"";"";"";"";"120.0";"";""
"29";"2026-04-15 20:15:00";"Pull day";"4059";"Lat Pulldown (Machine)";"3";"77.11064";"11";"";"";"";"";""
"29";"2026-04-15 20:15:00";"Pull day";"4059";"Lat Pulldown (Machine)";"Rest Timer";"";"";"";"";"120.0";"";""
"29";"2026-04-15 20:15:00";"Pull day";"4059";"Iso-Lateral Row (Machine)";"1";"32.5";"10";"";"";"";"";""
"29";"2026-04-15 20:15:00";"Pull day";"4059";"Iso-Lateral Row (Machine)";"Rest Timer";"";"";"";"";"120.0";"";""
"29";"2026-04-15 20:15:00";"Pull day";"4059";"Iso-Lateral Row (Machine)";"2";"72.5";"10";"";"";"";"";""
"29";"2026-04-15 20:15:00";"Pull day";"4059";"Iso-Lateral Row (Machine)";"Rest Timer";"";"";"";"";"120.0";"";""
"29";"2026-04-15 20:15:00";"Pull day";"4059";"Iso-Lateral Row (Machine)";"3";"64.5";"11";"";"";"";"";""
"29";"2026-04-15 20:15:00";"Pull day";"4059";"Iso-Lateral Row (Machine)";"Rest Timer";"";"";"";"";"120.0";"";""
"29";"2026-04-15 20:15:00";"Pull day";"4059";"Lower Lat Row ( Plate Loaded )";"1";"25.0";"10";"";"";"";"";""
"29";"2026-04-15 20:15:00";"Pull day";"4059";"Lower Lat Row ( Plate Loaded )";"Rest Timer";"";"";"";"";"120.0";"";""
"29";"2026-04-15 20:15:00";"Pull day";"4059";"Lower Lat Row ( Plate Loaded )";"2";"36.0";"10";"";"";"";"";""
"29";"2026-04-15 20:15:00";"Pull day";"4059";"Lower Lat Row ( Plate Loaded )";"Rest Timer";"";"";"";"";"120.0";"";""
"29";"2026-04-15 20:15:00";"Pull day";"4059";"Lower Lat Row ( Plate Loaded )";"3";"41.0";"7";"";"";"";"";""
"29";"2026-04-15 20:15:00";"Pull day";"4059";"Lower Lat Row ( Plate Loaded )";"Rest Timer";"";"";"";"";"120.0";"";""
"29";"2026-04-15 20:15:00";"Pull day";"4059";"Reverse Fly (Cable)";"1";"27.215519999999998";"13";"";"";"";"";""
"29";"2026-04-15 20:15:00";"Pull day";"4059";"Reverse Fly (Cable)";"Rest Timer";"";"";"";"";"120.0";"";""
"29";"2026-04-15 20:15:00";"Pull day";"4059";"Reverse Fly (Cable)";"2";"40.82328";"7";"";"";"";"";""
"29";"2026-04-15 20:15:00";"Pull day";"4059";"Reverse Fly (Cable)";"Rest Timer";"";"";"";"";"120.0";"";""
"29";"2026-04-15 20:15:00";"Pull day";"4059";"Reverse Fly (Cable)";"3";"36.28736";"7";"";"";"";"";""
"29";"2026-04-15 20:15:00";"Pull day";"4059";"Reverse Fly (Cable)";"Rest Timer";"";"";"";"";"120.0";"";""
"29";"2026-04-15 20:15:00";"Pull day";"4059";"Bicep Curl (Cable)";"1";"27.215519999999998";"12";"";"";"";"";""
"29";"2026-04-15 20:15:00";"Pull day";"4059";"Bicep Curl (Cable)";"Rest Timer";"";"";"";"";"120.0";"";""
"29";"2026-04-15 20:15:00";"Pull day";"4059";"Bicep Curl (Cable)";"2";"45.3592";"11";"";"";"";"";""
"29";"2026-04-15 20:15:00";"Pull day";"4059";"Bicep Curl (Cable)";"Rest Timer";"";"";"";"";"120.0";"";""
"29";"2026-04-15 20:15:00";"Pull day";"4059";"Bicep Curl (Cable)";"3";"49.89512";"8";"";"";"";"";""
"29";"2026-04-15 20:15:00";"Pull day";"4059";"Bicep Curl (Cable)";"Rest Timer";"";"";"";"";"120.0";"";""
"29";"2026-04-15 20:15:00";"Pull day";"4059";"Bicep Curl (Cable)";"4";"45.3592";"12";"";"";"";"";""
"29";"2026-04-15 20:15:00";"Pull day";"4059";"Bicep Curl (Cable)";"Rest Timer";"";"";"";"";"120.0";"";""
